area_name,count,percent
Рогатин,1,0.00000%
Далёкое,1,0.00000%
Дарьинское,1,0.00000%
Катунино,1,0.00000%
Кацивели,1,0.00000%
Уемский,1,0.00000%
Узин,1,0.00000%
Укромное,1,0.00000%
Приполярный,1,0.00000%
Кужорская,1,0.00000%
Родниково,1,0.00000%
Роздол,1,0.00000%
Большое Пикино,1,0.00000%
Большое Стиклево,1,0.00000%
Республика Северная Осетия-Алания,1,0.00000%
Ровеньки,1,0.00000%
Карабаши,1,0.00000%
Полесское,1,0.00000%
Пологи,1,0.00000%
Понтонный,1,0.00000%
Поречье,1,0.00000%
Гребенка,1,0.00000%
Григорово,1,0.00000%
Григорьевское (Пермский край),1,0.00000%
Русский,1,0.00000%
Рябичев,1,0.00000%
Савинка,1,0.00000%
Тёмкино,1,0.00000%
Уганда,1,0.00000%
Углеродовский,1,0.00000%
Угольные Копи,1,0.00000%
Емильчино,1,0.00000%
Бабаюрт,1,0.00000%
Тээли,1,0.00000%
Садовый (Новосибирская область),1,0.00000%
Самагалтай,1,0.00000%
Большая Берестовица,1,0.00000%
Кротовка,1,0.00000%
Крыжополь,1,0.00000%
Крюково,1,0.00000%
Лебедин,1,0.00000%
Ленина (Краснодарский край),1,0.00000%
Придонской,1,0.00000%
Придорожный (Самарская область),1,0.00000%
Ушаковка (Астраханская область),1,0.00000%
Артезиан,1,0.00000%
Аса,1,0.00000%
Кантаурово,1,0.00000%
Валки,1,0.00000%
Вараш,1,0.00000%
Варва,1,0.00000%
Хову-Аксы,1,0.00000%
Ходзь,1,0.00000%
Жангала,1,0.00000%
Жанибек,1,0.00000%
Жансугуров,1,0.00000%
Лесогорский,1,0.00000%
Летний отдых,1,0.00000%
Ливадия,1,0.00000%
Лиман,1,0.00000%
Плиево,1,0.00000%
Победа (Волгодонский район),1,0.00000%
Подгородное,1,0.00000%
Быньги,1,0.00000%
Ансалта,1,0.00000%
Антипаюта,1,0.00000%
Антрацит,1,0.00000%
Подлопатки,1,0.00000%
Подольск (Одесская область),1,0.00000%
Пожеревицы,1,0.00000%
Ленинский (Московская область),1,0.00000%
Ленинский (Республика Саха (Якутия)),1,0.00000%
Громово,1,0.00000%
Грязновское,1,0.00000%
Губден,1,0.00000%
Фрунзовка,1,0.00000%
Хаккулабад,1,0.00000%
Хакуринохабль,1,0.00000%
Хатежино,1,0.00000%
Хилово,1,0.00000%
Аэрофлотский,1,0.00000%
Аятское,1,0.00000%
Аять,1,0.00000%
Петровское,1,0.00000%
Петропавловка,1,0.00000%
Пионерское,1,0.00000%
Ватутино,1,0.00000%
Введенщина,1,0.00000%
Большие Березники,1,0.00000%
Большое Игнатово,1,0.00000%
Большое Нагаткино,1,0.00000%
Сары-Тюз,1,0.00000%
Сарыг-Сеп,1,0.00000%
Сарыколь,1,0.00000%
Киверцы,1,0.00000%
Турткуль,1,0.00000%
Большаково,1,0.00000%
Красный,1,0.00000%
Красный Восток (Новосибирская область),1,0.00000%
Красный Коммунар,1,0.00000%
Кубринск,1,0.00000%
Кудара,1,0.00000%
Кудара-Сомон,1,0.00000%
Большевик,1,0.00000%
Жидачов,1,0.00000%
Каменоломня,1,0.00000%
Каменское (Камчатский край),1,0.00000%
Песчаное,1,0.00000%
Кемля,1,0.00000%
Свалява,1,0.00000%
Богодухов,1,0.00000%
Болчары,1,0.00000%
Северный (Нижегородская область),1,0.00000%
Сеймчан,1,0.00000%
Селендум,1,0.00000%
Тростянец (Винницкая область),1,0.00000%
Тугнуй,1,0.00000%
Тузуклей,1,0.00000%
Каякент,1,0.00000%
Кеген,1,0.00000%
Семиозерье,1,0.00000%
Красноторовка,1,0.00000%
Джида,1,0.00000%
Джульфа,1,0.00000%
Дзержинск (Житомирская область),1,0.00000%
Кременная,1,0.00000%
Светлодарск,1,0.00000%
Северное (Ставропольский край),1,0.00000%
Хорлово,1,0.00000%
Хреновое,1,0.00000%
Хрущево,1,0.00000%
Хумалаг,1,0.00000%
Хунзах,1,0.00000%
Луганская область,1,0.00000%
Луковская (Северная Осетия),1,0.00000%
Семеновка (Черниговская область),1,0.00000%
Великая Багачка,1,0.00000%
Великая Лепетиха,1,0.00000%
Великий Березный,1,0.00000%
Перечин,1,0.00000%
Горные Ключи,1,0.00000%
Городенка,1,0.00000%
Городок (Хмельницкая область),1,0.00000%
Хонхолой,1,0.00000%
Лычково,1,0.00000%
Челкасы,1,0.00000%
Чепкас-Никольское,1,0.00000%
Черданцево,1,0.00000%
Черемухово,1,0.00000%
Черкасская область,1,0.00000%
Июльское,1,0.00000%
Каа-Хем,1,0.00000%
Лямина,1,0.00000%
Верхнее Казанище,1,0.00000%
Верхнеказымский,1,0.00000%
Мазанка,1,0.00000%
Орджоникидзевский,1,0.00000%
Орехов,1,0.00000%
Останкино,1,0.00000%
Лыхма,1,0.00000%
Чапаевское (Карачаево-Черкесия),1,0.00000%
Казым,1,0.00000%
Кака-Шура,1,0.00000%
Какмож,1,0.00000%
Кама,1,0.00000%
Камбилеевское,1,0.00000%
Любешов,1,0.00000%
Лямбирь,1,0.00000%
Первомайский (Краснодарский край),1,0.00000%
Первомайское (Хасавюртовский район),1,0.00000%
Перевальное,1,0.00000%
Перегребное,1,0.00000%
Васильково,1,0.00000%
Паньшино,1,0.00000%
Литин,1,0.00000%
Локачи,1,0.00000%
Голованевск,1,0.00000%
Горки (Ленинский район),1,0.00000%
Черниговка,1,0.00000%
Алябьевский,1,0.00000%
Амвросиевка,1,0.00000%
Ананьев,1,0.00000%
Ангоя,1,0.00000%
Андреево,1,0.00000%
Торткудук,1,0.00000%
Три Протока,1,0.00000%
Троицкое (Северная Осетия),1,0.00000%
Билясувар,1,0.00000%
Близнюки,1,0.00000%
Боброво,1,0.00000%
Маджалис,1,0.00000%
Гнедин,1,0.00000%
Сергиевское (Орловская область),1,0.00000%
Сергокала,1,0.00000%
Сиазань,1,0.00000%
Синявское,1,0.00000%
Красновка,1,0.00000%
Еланец,1,0.00000%
Ельники,1,0.00000%
Тоора-Хем,1,0.00000%
Кабанбай,1,0.00000%
Кабардино-Балкарская республика,1,0.00000%
Скворцово (Республика Крым),1,0.00000%
Бережаны,1,0.00000%
Березовка (Амурская область),1,0.00000%
Березовка (Гродненская область),1,0.00000%
Березовка (Одесская область),1,0.00000%
Сент-Винсент и Гренадины,1,0.00000%
Чонтаул,1,0.00000%
Чоп,1,0.00000%
Чортков,1,0.00000%
Висим,1,0.00000%
Вистино,1,0.00000%
Новый Чиркей,1,0.00000%
Сокаль,1,0.00000%
Соколовый,1,0.00000%
Верхняя Подстепновка,1,0.00000%
Жуковское,1,0.00000%
ЗАТО Сибирский,1,0.00000%
Заводоуспенское,1,0.00000%
Исправная,1,0.00000%
Чеченская республика,1,0.00000%
Чимбай,1,0.00000%
Чиракчи,1,0.00000%
Маканчи,1,0.00000%
Малокурильское,1,0.00000%
Малореченское,1,0.00000%
Нялинское,1,0.00000%
Образцы,1,0.00000%
Озерновский,1,0.00000%
Октябрьский (Алтайский край),1,0.00000%
Октябрьский (Амурская область),1,0.00000%
Андрушевка,1,0.00000%
Жосалы (Кызылординская область),1,0.00000%
Верховино,1,0.00000%
Вершиина Тёи,1,0.00000%
Ветлужский (Нижегородская область),1,0.00000%
Октябрьский (Белгородская область),1,0.00000%
Майский (Тюменская область),1,0.00000%
Майское (Северная Осетия),1,0.00000%
Мангуш,1,0.00000%
Маневичи,1,0.00000%
Межевая,1,0.00000%
Новофёдоровка,1,0.00000%
Новошахтинский,1,0.00000%
Новые Санжары,1,0.00000%
Новый (Камчатский край),1,0.00000%
Новый Кременкуль,1,0.00000%
Кильдинстрой,1,0.00000%
Евлах,1,0.00000%
Краснодон,1,0.00000%
Красноленинский,1,0.00000%
Ножай-Юрт,1,0.00000%
Малый Атлым,1,0.00000%
Малый Маяк,1,0.00000%
Мальково,1,0.00000%
Днепровская,1,0.00000%
Доброе (Республика Крым),1,0.00000%
Добромиль,1,0.00000%
Докучаевск,1,0.00000%
Тищенское,1,0.00000%
Бай-Хаак,1,0.00000%
Байны,1,0.00000%
Кизема,1,0.00000%
Сокуры,1,0.00000%
Соледар,1,0.00000%
Солнечный (Якутия),1,0.00000%
Солодники,1,0.00000%
Белозерское,1,0.00000%
Славута,1,0.00000%
Смолино,1,0.00000%
Смоляниново,1,0.00000%
Терская,1,0.00000%
Тетиев,1,0.00000%
Кингисеппский,1,0.00000%
Кирилловка,1,0.00000%
Кицмань,1,0.00000%
Кичера,1,0.00000%
Красная Пахра,1,0.00000%
Инарки,1,0.00000%
Беляевка,1,0.00000%
Берегово,1,0.00000%
Сосенское,1,0.00000%
Среднецарицынский,1,0.00000%
Средний Баскунчак,1,0.00000%
Терезе,1,0.00000%
Терновка,1,0.00000%
Тернопольская область,1,0.00000%
Ильинский (Республика Карелия),1,0.00000%
Ильинцы,1,0.00000%
Илька,1,0.00000%
Костополь,1,0.00000%
Костромская,1,0.00000%
Котовск (Одесская область),1,0.00000%
Кочковатка (Астраханская область),1,0.00000%
Белосток,1,0.00000%
Новый Кяхулай,1,0.00000%
Новый Сулак,1,0.00000%
Новый Учхоз,1,0.00000%
Вилино,1,0.00000%
Винники,1,0.00000%
Чумаково,1,0.00000%
Чумикан,1,0.00000%
Чуст,1,0.00000%
Новая Ушица,1,0.00000%
Мена,1,0.00000%
Менделеево,1,0.00000%
Менделеево (Пермский край),1,0.00000%
Зардоб,1,0.00000%
Икон-Халк,1,0.00000%
Шаталово,1,0.00000%
Белиджи,1,0.00000%
Мирный (Ростовская область),1,0.00000%
Новоазовск,1,0.00000%
Новогродовка,1,0.00000%
Новоживотинное,1,0.00000%
Новокаякент,1,0.00000%
Новая Брянь,1,0.00000%
Новая Мака,1,0.00000%
Новая Малыкла,1,0.00000%
Глебычево,1,0.00000%
Глиняны,1,0.00000%
Шаралдай,1,0.00000%
Шаргород,1,0.00000%
Шардара,1,0.00000%
Алпатьево,1,0.00000%
Альбурикент,1,0.00000%
Заозерное (Челябинская область),1,0.00000%
Новопетровское,1,0.00000%
Новоукраинка,1,0.00000%
Марьинка,1,0.00000%
Массандра,1,0.00000%
Новолакское,1,0.00000%
Геранбой,1,0.00000%
Гергебиль,1,0.00000%
Гилёва (Белоярский городской округ),1,0.00000%
Ширван,1,0.00000%
Школьный (Волгоградская область),1,0.00000%
Молодежное,1,0.00000%
Молоди,1,0.00000%
Нижнее Казанище,1,0.00000%
Нижний Дженгутай,1,0.00000%
Нижний Куранах,1,0.00000%
Нижний Торей,1,0.00000%
Ставище,1,0.00000%
Станционно-Ояшинский,1,0.00000%
Станция Озерки (Тальменский район),1,0.00000%
Старая Вичуга,1,0.00000%
Старая Выжевка,1,0.00000%
Коробкин,1,0.00000%
